#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
C7A10.860	KRP1	3702.O23231	3702.O81831	0	0	0	0	0.246	0	0	0.795	0.838
CML5	RAD4	3702.O22845	3702.Q8W489	0	0	0	0	0	0.363	0.323	0.065	0.561
CML5	Q8GUH8_ARATH	3702.O22845	3702.Q8GUH8	0	0	0	0	0	0	0	0.793	0.793
CML5	KRP1	3702.O22845	3702.O81831	0	0	0	0	0.251	0.057	0	0.760	0.815
CML5	SAC3C	3702.O22845	3702.Q67XV2	0	0	0	0	0	0.338	0	0.805	0.865
EER5	SAC3B	3702.Q8GWE6	3702.F4JAU2	0	0	0	0	0.059	0.919	0.540	0.880	0.995
EER5	KRP1	3702.Q8GWE6	3702.O81831	0	0	0	0	0	0.678	0	0.242	0.745
EER5	SAC3C	3702.Q8GWE6	3702.Q67XV2	0	0	0	0	0.096	0.899	0.540	0.610	0.981
EER5	ENY2	3702.Q8GWE6	3702.Q6NQ54	0	0	0	0	0	0.891	0.360	0.576	0.967
ENY2	SAC3B	3702.Q6NQ54	3702.F4JAU2	0	0	0	0	0	0.926	0.360	0.802	0.989
ENY2	KRP1	3702.Q6NQ54	3702.O81831	0	0	0	0	0.064	0.787	0	0.309	0.850
ENY2	SAC3C	3702.Q6NQ54	3702.Q67XV2	0	0	0	0	0	0.926	0.360	0.882	0.993
ENY2	EER5	3702.Q6NQ54	3702.Q8GWE6	0	0	0	0	0	0.891	0.360	0.576	0.967
ICR4	KRP1	3702.Q9M9F9	3702.O81831	0	0	0	0	0	0	0	0.695	0.695
KRP1	SAC3B	3702.O81831	3702.F4JAU2	0	0	0	0	0	0.666	0	0.240	0.735
KRP1	CML5	3702.O81831	3702.O22845	0	0	0	0	0.251	0.057	0	0.760	0.815
KRP1	C7A10.860	3702.O81831	3702.O23231	0	0	0	0	0.246	0	0	0.795	0.838
KRP1	ICR4	3702.O81831	3702.Q9M9F9	0	0	0	0	0	0	0	0.695	0.695
KRP1	SAC3C	3702.O81831	3702.Q67XV2	0	0	0	0	0	0.666	0	0.240	0.735
KRP1	EER5	3702.O81831	3702.Q8GWE6	0	0	0	0	0	0.678	0	0.242	0.745
KRP1	Q8GUH8_ARATH	3702.O81831	3702.Q8GUH8	0	0	0	0	0	0	0	0.784	0.784
KRP1	ENY2	3702.O81831	3702.Q6NQ54	0	0	0	0	0.064	0.787	0	0.309	0.850
KRP1	T8M16_210	3702.O81831	3702.Q9LES0	0	0	0	0	0.455	0	0	0.784	0.877
KRP1	RAD4	3702.O81831	3702.Q8W489	0	0	0	0	0	0.728	0.597	0.222	0.907
Q8GUH8_ARATH	CML5	3702.Q8GUH8	3702.O22845	0	0	0	0	0	0	0	0.793	0.793
Q8GUH8_ARATH	KRP1	3702.Q8GUH8	3702.O81831	0	0	0	0	0	0	0	0.784	0.784
RAD4	SAC3B	3702.Q8W489	3702.F4JAU2	0	0	0	0	0.115	0	0	0.597	0.628
RAD4	CML5	3702.Q8W489	3702.O22845	0	0	0	0	0	0.363	0.323	0.065	0.561
RAD4	KRP1	3702.Q8W489	3702.O81831	0	0	0	0	0	0.728	0.597	0.222	0.907
SAC3B	RAD4	3702.F4JAU2	3702.Q8W489	0	0	0	0	0.115	0	0	0.597	0.628
SAC3B	SAC3C	3702.F4JAU2	3702.Q67XV2	0	0	0.095	0.788	0	0	0.540	0.222	0.648
SAC3B	KRP1	3702.F4JAU2	3702.O81831	0	0	0	0	0	0.666	0	0.240	0.735
SAC3B	ENY2	3702.F4JAU2	3702.Q6NQ54	0	0	0	0	0	0.926	0.360	0.802	0.989
SAC3B	EER5	3702.F4JAU2	3702.Q8GWE6	0	0	0	0	0.059	0.919	0.540	0.880	0.995
SAC3C	SAC3B	3702.Q67XV2	3702.F4JAU2	0	0	0.095	0.788	0	0	0.540	0.222	0.648
SAC3C	CML5	3702.Q67XV2	3702.O22845	0	0	0	0	0	0.338	0	0.805	0.865
SAC3C	KRP1	3702.Q67XV2	3702.O81831	0	0	0	0	0	0.666	0	0.240	0.735
SAC3C	EER5	3702.Q67XV2	3702.Q8GWE6	0	0	0	0	0.096	0.899	0.540	0.610	0.981
SAC3C	ENY2	3702.Q67XV2	3702.Q6NQ54	0	0	0	0	0	0.926	0.360	0.882	0.993
T8M16_210	KRP1	3702.Q9LES0	3702.O81831	0	0	0	0	0.455	0	0	0.784	0.877
