#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
FZR3	RBR1	3702.Q8LPL5	3702.Q9LKZ3	0	0	0	0	0.071	0.077	0.550	0.470	0.768
FZR3	FZR1	3702.Q8LPL5	3702.Q8VZS9	0	0	0.061	0.958	0	0	0.900	0.077	0.905
GATA27	E2FE	3702.Q5PP38	3702.Q8LSZ4	0	0	0	0	0	0	0	0.718	0.718
PYM	RBR1	3702.O48533	3702.Q9LKZ3	0	0	0	0	0	0	0	0.431	0.431
PYM	CYCB1-1	3702.O48533	3702.P30183	0	0	0	0	0.101	0	0	0.740	0.756
PYM	FZR1	3702.O48533	3702.Q8VZS9	0	0	0	0	0	0	0	0.793	0.793
PYM	E2FE	3702.O48533	3702.Q8LSZ4	0	0	0	0	0.073	0	0	0.803	0.810
PYM	FZR3	3702.O48533	3702.Q8LPL5	0	0	0	0	0.069	0.621	0	0.803	0.924
PYM	FZR2	3702.O48533	3702.Q8L3Z8	0	0	0	0	0	0.588	0	0.825	0.924
RBR1	PYM	3702.Q9LKZ3	3702.O48533	0	0	0	0	0	0	0	0.431	0.431
RBR1	CYCB1-1	3702.Q9LKZ3	3702.P30183	0	0	0	0	0.051	0.071	0.263	0.836	0.879
RBR1	SOG1	3702.Q9LKZ3	3702.Q6NQK2	0	0	0	0	0	0	0	0.792	0.792
RBR1	FZR2	3702.Q9LKZ3	3702.Q8L3Z8	0	0	0	0	0.071	0.077	0.550	0.768	0.898
RBR1	FZR3	3702.Q9LKZ3	3702.Q8LPL5	0	0	0	0	0.071	0.077	0.550	0.470	0.768
RBR1	E2FE	3702.Q9LKZ3	3702.Q8LSZ4	0	0	0	0	0	0	0	0.869	0.869
RBR1	FZR1	3702.Q9LKZ3	3702.Q8VZS9	0	0	0	0	0.071	0.077	0.550	0.814	0.919
RBR1	DPB	3702.Q9LKZ3	3702.Q9FNY2	0	0	0	0	0.081	0.940	0.973	0.886	0.999
RBR1	DPA	3702.Q9LKZ3	3702.Q9FNY3	0	0	0	0	0.081	0.955	0.973	0.930	0.999
SOG1	CYCB1-1	3702.Q6NQK2	3702.P30183	0	0	0	0	0.080	0	0	0.795	0.803
SOG1	FZR2	3702.Q6NQK2	3702.Q8L3Z8	0	0	0	0	0	0	0	0.540	0.540
SOG1	E2FE	3702.Q6NQK2	3702.Q8LSZ4	0	0	0	0	0	0	0	0.695	0.695
SOG1	RBR1	3702.Q6NQK2	3702.Q9LKZ3	0	0	0	0	0	0	0	0.792	0.792
