#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CDKA-1	SMR11	3702.P24100	3702.Q9SKN7	0	0	0	0	0	0	0	0.550	0.550
CDKA-1	SMR5	3702.P24100	3702.Q9LNX4	0	0	0	0	0	0.497	0	0.350	0.659
CDKA-1	SMR2	3702.P24100	3702.Q9SGE2	0	0	0	0	0	0	0	0.736	0.736
CDKA-1	SMR3	3702.P24100	3702.Q9LZ60	0	0	0	0	0	0.497	0	0.540	0.758
CDKA-1	SMR4	3702.P24100	3702.Q1JPP8	0	0	0	0	0	0.497	0	0.543	0.760
CDKA-1	SMR1	3702.P24100	3702.Q9LPP4	0	0	0	0	0	0	0	0.774	0.774
CDKA-1	SMR6	3702.P24100	3702.Q29Q81	0	0	0	0	0	0.731	0	0.405	0.833
CDKA-1	CYCB2-4	3702.P24100	3702.Q9SFW6	0	0	0	0	0.273	0.363	0.300	0.743	0.905
CDKB1-1	SMR4	3702.P25859	3702.Q1JPP8	0	0	0	0	0.047	0	0	0.397	0.400
CDKB1-1	SMR1	3702.P25859	3702.Q9LPP4	0	0	0	0	0	0.497	0	0.654	0.818
CDKB1-1	SMR2	3702.P25859	3702.Q9SGE2	0	0	0	0	0	0.206	0	0.839	0.866
CDKB1-1	CYCB2-4	3702.P25859	3702.Q9SFW6	0	0	0	0	0.337	0.665	0.300	0.749	0.955
CYCB2-4	CDKA-1	3702.Q9SFW6	3702.P24100	0	0	0	0	0.273	0.363	0.300	0.743	0.905
CYCB2-4	CDKB1-1	3702.Q9SFW6	3702.P25859	0	0	0	0	0.337	0.665	0.300	0.749	0.955
CYCB2-4	SMR6	3702.Q9SFW6	3702.Q29Q81	0	0	0	0	0	0	0	0.651	0.651
CYCB2-4	SMR1	3702.Q9SFW6	3702.Q9LPP4	0	0	0	0	0	0	0	0.540	0.540
CYCB2-4	SMR3	3702.Q9SFW6	3702.Q9LZ60	0	0	0	0	0	0	0	0.573	0.573
CYCB2-4	SMR2	3702.Q9SFW6	3702.Q9SGE2	0	0	0	0	0	0	0	0.872	0.872
