#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ALY1	MSI1	3702.Q6A331	3702.O22467	0	0	0	0	0	0.621	0.946	0.240	0.983
ALY1	E2FB	3702.Q6A331	3702.Q9FV71	0	0	0	0	0.063	0	0.900	0.041	0.902
ALY1	ALY2	3702.Q6A331	3702.Q6A333	0	0	0.065	0.951	0.072	0	0.900	0	0.905
ALY1	ALY3	3702.Q6A331	3702.Q6A332	0	0	0.144	0.790	0	0	0.900	0	0.910
ALY1	MYB3R3	3702.Q6A331	3702.Q8H1P9	0	0	0	0	0	0.243	0.902	0.064	0.924
ALY1	DPB	3702.Q6A331	3702.Q9FNY2	0	0	0	0	0.068	0.259	0.957	0.309	0.976
ALY1	DPA	3702.Q6A331	3702.Q9FNY3	0	0	0	0	0.068	0.259	0.957	0.309	0.976
ALY1	E2FC	3702.Q6A331	3702.Q9FV70	0	0	0	0	0.060	0.525	0.956	0.309	0.984
ALY1	RBR1	3702.Q6A331	3702.Q9LKZ3	0	0	0	0	0.206	0.732	0.960	0.425	0.994
ALY2	MSI1	3702.Q6A333	3702.O22467	0	0	0	0	0	0.720	0.946	0.240	0.987
ALY2	ALY1	3702.Q6A333	3702.Q6A331	0	0	0.065	0.951	0.072	0	0.900	0	0.905
ALY2	ALY3	3702.Q6A333	3702.Q6A332	0	0	0.129	0.822	0.045	0	0.900	0	0.909
ALY2	E2FB	3702.Q6A333	3702.Q9FV71	0	0	0	0	0	0	0.900	0.041	0.900
ALY2	MYB3R3	3702.Q6A333	3702.Q8H1P9	0	0	0	0	0.047	0.243	0.902	0.064	0.925
ALY2	DPA	3702.Q6A333	3702.Q9FNY3	0	0	0	0	0.068	0.259	0.957	0.309	0.976
ALY2	DPB	3702.Q6A333	3702.Q9FNY2	0	0	0	0	0.068	0.259	0.957	0.309	0.976
ALY2	E2FC	3702.Q6A333	3702.Q9FV70	0	0	0	0	0	0.525	0.956	0.309	0.984
ALY2	RBR1	3702.Q6A333	3702.Q9LKZ3	0	0	0	0	0.206	0.732	0.960	0.425	0.994
ALY3	MSI1	3702.Q6A332	3702.O22467	0	0	0	0	0	0.720	0.946	0.240	0.987
ALY3	ALY1	3702.Q6A332	3702.Q6A331	0	0	0.144	0.790	0	0	0.900	0	0.910
ALY3	E2FB	3702.Q6A332	3702.Q9FV71	0	0	0	0	0.081	0	0.900	0.041	0.904
ALY3	ALY2	3702.Q6A332	3702.Q6A333	0	0	0.129	0.822	0.045	0	0.900	0	0.909
ALY3	MYB3R3	3702.Q6A332	3702.Q8H1P9	0	0	0	0	0.048	0.243	0.902	0.064	0.925
ALY3	DPB	3702.Q6A332	3702.Q9FNY2	0	0	0	0	0.068	0.259	0.957	0.309	0.976
